playerID	StageID	secID	sorted ID	type	totalIncome	adminTaskIncome	lossFAs	lossChecks	lossTADelays	lossMisses	monitoringLossTotal	numberOfUsefulChecks	numberOfUseLessChecks	numberOfChecksTotal	numberOfCheckIgnores	numberOfAttendedTAAlerts	numberOfAttendedFAAlerts	numberOfAttendedTAsTotal	numberOfAttendedTAsInCheck	numberOfAttendedMisses	numberOfClosedHighAlerts	numberOfClosedLowAlerts	numberOfAttendedHRAlerts	numberOfAttendedLRAlerts	numberOfDisplayedHRAlerts	numberOfDisplayedLRAlerts	proportionOfAttendedHRAlerts	proportionOfAttendedLRAlerts	denote
1	1	5	2	card_correct	18	28	0	-10	0	0	-10	0	1	1	0	1	0	1	0	0	1	0	0	1	1	1	0	1	missingdemo
1	1	5	2	ok_displayed	18	28	0	-10	0	0	-10	0	1	1	0	1	0	1	0	0	1	0	0	1	1	1	0	1	missingdemo
1	1	5	2	ok_closed	18	28	0	-10	0	0	-10	0	1	1	0	1	0	1	0	0	1	0	0	1	1	1	0	1	missingdemo
1	1	5	2	card_correct	22	32	0	-10	0	0	-10	0	1	1	0	1	0	1	0	0	1	0	0	1	1	1	0	1	missingdemo
1	1	5	2	FA_low_displayed	22	32	0	-10	0	0	-10	0	1	1	0	1	0	1	0	0	1	0	0	1	1	2	0	0.5	missingdemo
1	1	5	2	card_correct	26	36	0	-10	0	0	-10	0	1	1	0	1	0	1	0	0	1	0	0	1	1	2	0	0.5	missingdemo
1	1	5	2	FA_low_attended	10	36	-16	-10	0	0	-26	0	1	1	0	1	1	1	0	0	1	0	0	2	1	2	0	1	missingdemo
1	1	5	2	card_correct	14	40	-16	-10	0	0	-26	0	1	1	0	1	1	1	0	0	1	0	0	2	1	2	0	1	missingdemo
1	1	5	2	card_correct	18	44	-16	-10	0	0	-26	0	1	1	0	1	1	1	0	0	1	0	0	2	1	2	0	1	missingdemo
1	1	5	2	card_correct	22	48	-16	-10	0	0	-26	0	1	1	0	1	1	1	0	0	1	0	0	2	1	2	0	1	missingdemo
1	1	5	2	TA_low_displayed	22	48	-16	-10	0	0	-26	0	1	1	0	1	1	1	0	0	1	0	0	2	1	3	0	0.666666667	missingdemo
1	1	5	2	TA_low_attended	22	48	-16	-10	0	0	-26	0	1	1	0	2	1	2	0	0	1	0	0	3	1	3	0	1	missingdemo
1	1	5	2	ok_displayed	22	48	-16	-10	0	0	-26	0	1	1	0	2	1	2	0	0	1	0	0	3	1	3	0	1	missingdemo
1	1	5	2	card_correct	26	52	-16	-10	0	0	-26	0	1	1	0	2	1	2	0	0	1	0	0	3	1	3	0	1	missingdemo
1	1	5	2	ok_closed	26	52	-16	-10	0	0	-26	0	1	1	0	2	1	2	0	0	1	0	0	3	1	3	0	1	missingdemo
1	1	5	2	card_correct	30	56	-16	-10	0	0	-26	0	1	1	0	2	1	2	0	0	1	0	0	3	1	3	0	1	missingdemo
1	1	5	2	card_correct	34	60	-16	-10	0	0	-26	0	1	1	0	2	1	2	0	0	1	0	0	3	1	3	0	1	missingdemo
1	1	5	2	card_correct	38	64	-16	-10	0	0	-26	0	1	1	0	2	1	2	0	0	1	0	0	3	1	3	0	1	missingdemo
1	1	5	2	card_correct	42	68	-16	-10	0	0	-26	0	1	1	0	2	1	2	0	0	1	0	0	3	1	3	0	1	missingdemo
1	1	5	2	TA_low_displayed	42	68	-16	-10	0	0	-26	0	1	1	0	2	1	2	0	0	1	0	0	3	1	4	0	0.75	missingdemo
1	1	5	2	TA_low_attended	42	68	-16	-10	0	0	-26	0	1	1	0	3	1	3	0	0	1	0	0	4	1	4	0	1	missingdemo
1	1	5	2	card_correct	46	72	-16	-10	0	0	-26	0	1	1	0	3	1	3	0	0	1	0	0	4	1	4	0	1	missingdemo
1	1	5	2	card_correct	50	76	-16	-10	0	0	-26	0	1	1	0	3	1	3	0	0	1	0	0	4	1	4	0	1	missingdemo
1	1	5	2	TA_high_displayed	50	76	-16	-10	0	0	-26	0	1	1	0	3	1	3	0	0	1	0	0	4	2	4	0	1	missingdemo
1	1	5	2	high_alert_closed	50	76	-16	-10	0	0	-26	0	1	1	0	3	1	3	0	0	2	0	0	4	2	4	0	1	missingdemo
1	1	5	2	ok_displayed	50	76	-16	-10	0	0	-26	0	1	1	0	3	1	3	0	0	2	0	0	4	2	4	0	1	missingdemo
1	1	5	2	card_correct	54	80	-16	-10	0	0	-26	0	1	1	0	3	1	3	0	0	2	0	0	4	2	4	0	1	missingdemo
1	1	5	2	ok_closed	54	80	-16	-10	0	0	-26	0	1	1	0	3	1	3	0	0	2	0	0	4	2	4	0	1	missingdemo
1	1	5	2	card_correct	58	84	-16	-10	0	0	-26	0	1	1	0	3	1	3	0	0	2	0	0	4	2	4	0	1	missingdemo
1	1	5	2	card_correct	62	88	-16	-10	0	0	-26	0	1	1	0	3	1	3	0	0	2	0	0	4	2	4	0	1	missingdemo
1	1	5	2	card_correct	66	92	-16	-10	0	0	-26	0	1	1	0	3	1	3	0	0	2	0	0	4	2	4	0	1	missingdemo
1	1	5	2	card_correct	70	96	-16	-10	0	0	-26	0	1	1	0	3	1	3	0	0	2	0	0	4	2	4	0	1	missingdemo
1	1	5	2	card_correct	74	100	-16	-10	0	0	-26	0	1	1	0	3	1	3	0	0	2	0	0	4	2	4	0	1	missingdemo
1	1	5	2	FA_high_displayed	74	100	-16	-10	0	0	-26	0	1	1	0	3	1	3	0	0	2	0	0	4	3	4	0	1	missingdemo
1	1	5	2	card_correct	78	104	-16	-10	0	0	-26	0	1	1	0	3	1	3	0	0	2	0	0	4	3	4	0	1	missingdemo
1	1	5	2	high_alert_closed	78	104	-16	-10	0	0	-26	0	1	1	0	3	1	3	0	0	3	0	0	4	3	4	0	1	missingdemo
1	1	5	2	card_correct	82	108	-16	-10	0	0	-26	0	1	1	0	3	1	3	0	0	3	0	0	4	3	4	0	1	missingdemo
1	1	5	2	card_correct	86	112	-16	-10	0	0	-26	0	1	1	0	3	1	3	0	0	3	0	0	4	3	4	0	1	missingdemo
1	1	5	2	TA_low_displayed	86	112	-16	-10	0	0	-26	0	1	1	0	3	1	3	0	0	3	0	0	4	3	5	0	0.8	missingdemo
1	1	5	2	card_correct	90	116	-16	-10	0	0	-26	0	1	1	0	3	1	3	0	0	3	0	0	4	3	5	0	0.8	missingdemo
1	1	5	2	TA_low_attended	90	116	-16	-10	0	0	-26	0	1	1	0	4	1	4	0	0	3	0	0	5	3	5	0	1	missingdemo
1	1	5	2	card_correct	94	120	-16	-10	0	0	-26	0	1	1	0	4	1	4	0	0	3	0	0	5	3	5	0	1	missingdemo
1	1	5	2	card_correct	98	124	-16	-10	0	0	-26	0	1	1	0	4	1	4	0	0	3	0	0	5	3	5	0	1	missingdemo
1	1	5	2	card_correct	102	128	-16	-10	0	0	-26	0	1	1	0	4	1	4	0	0	3	0	0	5	3	5	0	1	missingdemo
1	1	5	2	TA_low_displayed	102	128	-16	-10	0	0	-26	0	1	1	0	4	1	4	0	0	3	0	0	5	3	6	0	0.833333333	missingdemo
1	1	5	2	low_alert_closed	102	128	-16	-10	0	0	-26	0	1	1	0	4	1	4	0	0	3	1	0	5	3	6	0	0.833333333	missingdemo
1	1	5	2	card_correct	106	132	-16	-10	0	0	-26	0	1	1	0	4	1	4	0	0	3	1	0	5	3	6	0	0.833333333	missingdemo
